NAME,GEOID,NDI,pct_poverty,pct_noHS,pct_FHH,pct_mgmt,pct_crowd,pct_pubassist,pct_unempl,pct_under30K
"Bell County, Kentucky",21013,2.362253676294107,0.3705012731349523,0.30468627553419364,0.2564058469475494,0.23557110184313199,0.015813528336380257,0.3550274223034735,0.09132780629030135,0.5611517367458867
"Breathitt County, Kentucky",21025,2.127778772582905,0.3554273237679351,0.2606014712245781,0.21517553793884484,0.320127625631481,0.028560691469372415,0.35776024051108607,0.12004950495049505,0.5415257422021796
"Graves County, Kentucky",21083,0.2243301712049644,0.17740217895857793,0.14690650326151414,0.20416805973475982,0.28969704883781666,0.01891742612537973,0.13345760839547086,0.06416858652934002,0.3608809721071527
"Hart County, Kentucky",21099,0.8703345475028662,0.2140048066419052,0.24358565737051793,0.17515716453500976,0.2406814210832848,0.01627684311311722,0.19067159075365886,0.07149213883120736,0.40486937491451236
"Wayne County, Kentucky",21231,1.0661827246555489,0.24577991188555023,0.280791538723985,0.1094224924012158,0.2585005574136009,0.02706073076443447,0.21074947000872926,0.06765085280206393,0.45317371243297166
"Marion County, Kentucky",21155,0.9775754641635253,0.22798631104351133,0.1955889110124062,0.26065643648763853,0.2902216782265742,0.02898161814034617,0.22393666979739701,0.08927837874845954,0.379176170669529
"Trigg County, Kentucky",21221,-0.283187109532542,0.10609400554646946,0.12626656274356976,0.15316174134095964,0.31840277777777776,0.01490787269681742,0.11624790619765495,0.08106586601613812,0.27386934673366836
"Boone County, Kentucky",21015,-1.173905601055466,0.07111918729880241,0.0719805279202212,0.1543162943034273,0.39170762522533625,0.01247737264028963,0.0682699767261443,0.04007325397486057,0.16496422722179122
"Leslie County, Kentucky",21131,1.7837660151809696,0.35558446757405926,0.2978953049109552,0.14936487078405605,0.30049786628734,0.024390243902439025,0.2656878995974426,0.11156186612576065,0.49206725076959507
"Knox County, Kentucky",21121,1.7329161433962503,0.33328964183897497,0.27654835805335737,0.21856086079354406,0.3023069207622869,0.014669926650366748,0.3156479217603912,0.07189993105486063,0.5158924205378973
